2024-05-22 14:28:23.794393,GOPR0343.JPG,38.4022339,141.4101799,3.38,111.3009945
2024-05-22 14:28:27.696719,GOPR0344.JPG,38.4022328,141.4101835,4.05,174.7208786
2024-05-22 14:43:12.896630,GOPR0345.JPG,38.3995102,141.4105045,-16.31,94.43423533
2024-05-22 14:43:16.604325,GOPR0346.JPG,38.3995091,141.4105226,-16.47,100.4974837
2024-05-22 14:43:20.892476,GOPR0347.JPG,38.3995047,141.4105529,-16.68,106.5000388
2024-05-22 14:43:24.894959,GOPR0348.JPG,38.3994995,141.4105753,-17.41,106.3333581
2024-05-22 14:43:28.604825,GOPR0349.JPG,38.3994947,141.4105962,-18.39,110.8308123
2024-05-22 14:43:32.685088,GOPR0350.JPG,38.3994865,141.4106237,-18.95,72.22049737
2024-05-22 14:43:36.531222,GOPR0351.JPG,38.3994913,141.4106428,-18.88,162.5948556
2024-05-22 14:43:40.534469,GOPR0352.JPG,38.3994858,141.410645,-21.17,274.0177833
2024-05-22 14:44:20.835483,GOPR0353.JPG,38.3994876,141.4106123,-40.57,156.108551
2024-05-22 14:44:38.888344,GOPR0354.JPG,38.3994646,141.4106253,-49.52,219.0114932
2024-05-22 14:44:46.620309,GOPR0355.JPG,38.3994557,141.4106161,-53.84,209.2697051
2024-05-22 14:44:53.834561,GOPR0356.JPG,38.3994234,141.410593,-55.74,199.959908
2024-05-22 14:44:57.799223,GOPR0357.JPG,38.399407,141.4105854,-57.34,25.18384271
2024-05-22 14:45:01.781516,GOPR0358.JPG,38.399413,141.410589,-58.45,254.2216416
2024-05-22 14:45:07.559945,GOPR0359.JPG,38.3994035,141.4105461,-60.11,263.4306332
2024-05-22 14:45:11.881619,GOPR0360.JPG,38.399401,141.4105184,-60.94,269.5268208
2024-05-22 14:45:15.835298,GOPR0361.JPG,38.3994008,141.4104875,-62.92,279.7655892
2024-05-22 14:45:19.595519,GOPR0362.JPG,38.3994037,141.410466,-63.96,287.579752
2024-05-22 14:45:23.578707,GOPR0363.JPG,38.399411,141.4104366,-66.18,287
2024-05-22 14:45:27.777423,GOPR0364.JPG,38.3994291,141.4104068,-68.34,286.5094885
2024-05-22 14:45:31.612312,GOPR0365.JPG,38.399435,141.4103814,-69.04,297.890022
2024-05-22 14:45:35.518841,GOPR0366.JPG,38.3994423,141.4103638,-70.82,297.2355609
2024-05-22 14:45:39.798178,GOPR0367.JPG,38.399459,141.4103224,-72.41,307.9463106
2024-05-22 14:45:43.591642,GOPR0368.JPG,38.3994678,141.410308,-72.91,324.9736571
2024-05-22 14:45:47.892946,GOPR0369.JPG,38.3994943,141.4102843,-75.07,321.4706937
2024-05-22 14:45:51.893023,GOPR0370.JPG,38.399513,141.4102653,-75.74,321.7174971
2024-05-22 14:45:55.581264,GOPR0371.JPG,38.3995271,141.4102511,-76.88,323.9037477
2024-05-22 14:45:59.867649,GOPR0372.JPG,38.3995472,141.4102324,-78.44,342.2925261
2024-05-22 14:46:03.872452,GOPR0373.JPG,38.3995634,141.4102258,-79.81,337.4205148
2024-05-22 14:46:07.862829,GOPR0374.JPG,38.3995732,141.4102206,-80.1,334.2931625
2024-05-22 14:46:11.850356,GOPR0375.JPG,38.3995802,141.4102163,-79.96,359.0022658
2024-05-22 14:46:15.849345,GOPR0376.JPG,38.3995892,141.4102161,3.83,73.06833692
2024-05-22 14:46:19.842558,GOPR0377.JPG,38.3995939,141.4102358,3.85,73.35946343
2024-05-22 14:46:23.820266,GOPR0378.JPG,38.3995991,141.410258,4.43,76.2304516
2024-05-22 14:46:27.814453,GOPR0379.JPG,38.399602,141.4102731,3.84,76
2024-05-22 14:46:31.818143,GOPR0380.JPG,38.3996094,141.4102803,4.02,51.79741052
2024-05-22 14:46:39.834006,GOPR0381.JPG,38.3996197,141.410297,4.27,352.2618714
2024-05-22 14:46:51.844733,GOPR0382.JPG,38.3996445,141.4102927,3.85,339.8135247
2024-05-22 14:46:55.844301,GOPR0383.JPG,38.3996607,141.4102851,3.74,323.017189
2024-05-22 14:46:59.639282,GOPR0384.JPG,38.3996735,141.4102728,2.89,297.5438997
2024-05-22 14:47:03.552737,GOPR0385.JPG,38.3996838,141.4102476,2.43,268.6463852
2024-05-22 14:47:07.966844,GOPR0386.JPG,38.3996829,141.410199,2.16,257.8374112
2024-05-22 14:47:11.855128,GOPR0387.JPG,38.3996741,141.4101469,0.63,233.9901404
2024-05-22 14:49:15.842002,GOPR0404.JPG,38.3995141,141.409866,8.7,320.1902415
2024-05-22 14:49:34.827638,GOPR0405.JPG,38.3995267,141.4098526,7.99,330.1576363
2024-05-22 14:49:48.908067,GOPR0406.JPG,38.399542,141.4098414,6.29,1.878969796
2024-05-22 14:50:37.621576,GOPR0408.JPG,38.3995635,141.4098423,2.65,23.19133668
2024-05-22 14:50:49.628538,GOPR0409.JPG,38.3995785,141.4098505,2.5,30.84155694
2024-05-22 14:51:01.629020,GOPR0410.JPG,38.3995932,141.4098617,1.37,40.21138415
2024-05-22 14:51:11.742395,GOPR0411.JPG,38.3996059,141.4098754,0.37,51.39156493
2024-05-22 14:51:21.623364,GOPR0412.JPG,38.3996156,141.4098909,-0.92,57.02389102
2024-05-22 14:51:34.650968,GOPR0413.JPG,38.3996246,141.4099086,-1.17,51.68073508
2024-05-22 14:51:46.575867,GOPR0414.JPG,38.3996342,141.4099241,-2.77,54.20013738
2024-05-22 14:51:58.544526,GOPR0415.JPG,38.3996446,141.4099425,-4.16,38.08570211
2024-05-22 14:52:08.654357,GOPR0416.JPG,38.3996476,141.4099455,-5.35,15.59931297
2024-05-22 14:52:23.752001,GOPR0417.JPG,38.3996636,141.4099512,-6.74,86.48950836
2024-05-22 14:52:40.634867,GOPR0418.JPG,38.3996646,141.409972,-7.77,53.55926365
2024-05-22 14:53:23.828103,GOPR0419.JPG,38.3996749,141.4099898,-11.65,73.81824063
2024-05-22 14:53:41.754932,GOPR0420.JPG,38.3996822,141.4100219,-10.73,28.25961047
2024-05-22 14:53:46.572533,GOPR0421.JPG,38.3996978,141.4100326,-9.26,308.2482552
2024-05-22 14:53:50.758417,GOPR0422.JPG,38.3997117,141.4100101,-7.62,214.0986129
2024-05-22 14:53:54.768517,GOPR0423.JPG,38.3996926,141.4099936,-7.93,123.3183217
2024-05-22 14:53:58.759861,GOPR0424.JPG,38.3996841,141.4100101,-8.88,64.92660881
2024-05-22 14:54:02.755830,GOPR0425.JPG,38.3996874,141.4100191,-8.84,64
2024-05-22 14:57:08.793471,GOPR0468.JPG,38.4023533,141.4100782,4.75,144.4534004
2024-05-22 14:57:12.579220,GOPR0469.JPG,38.4023431,141.4100875,3.13,136.6785841
2024-05-22 14:57:16.789220,GOPR0470.JPG,38.4023372,141.4100946,3.4,107.9030858
2024-05-22 14:57:20.587529,GOPR0471.JPG,38.4023352,141.4101025,4.06,115.8278678
2024-05-22 14:57:24.589677,GOPR0472.JPG,38.4023341,141.4101054,3.71,120
2024-05-22 14:57:28.784027,GOPR0473.JPG,38.4023352,141.4101062,3.64,153.904729
2024-05-22 14:57:32.489838,GOPR0474.JPG,38.4023328,141.4101077,3.58,160.5747667
2024-05-22 14:57:36.517328,GOPR0475.JPG,38.4023308,141.4101086,3.58,159.7567788
2024-05-22 14:57:44.786449,GOPR0476.JPG,38.402324,141.4101118,3.85,126.2549042
2024-05-22 14:58:00.600414,GOPR0477.JPG,38.402314,141.4101292,3.69,119.1333286
2024-05-22 14:58:15.580637,GOPR0478.JPG,38.4023064,141.4101466,3.65,280.0838334
2024-05-22 14:59:00.870497,GOPR0479.JPG,38.4023121,141.4101057,1.12,289.4576379
2024-05-22 14:59:04.789498,GOPR0480.JPG,38.4023188,141.4100815,2.23,288.3440874
2024-05-22 14:59:08.725878,GOPR0481.JPG,38.4023254,141.4100561,2.5,291.5874454
2024-05-22 14:59:12.746105,GOPR0482.JPG,38.4023294,141.4100432,2.1,6.603686606
2024-05-22 14:59:16.782094,GOPR0483.JPG,38.4023382,141.4100445,-0.99,24.08267667
2024-05-22 14:59:22.737307,GOPR0484.JPG,38.4023645,141.4100595,0.15,27.70204535
2024-05-22 14:59:26.793046,GOPR0485.JPG,38.4023845,141.4100729,-0.16,30.4931082
2024-05-22 14:59:30.716597,GOPR0486.JPG,38.4024018,141.4100859,-0.87,354.0907441
2024-05-22 14:59:34.749758,GOPR0487.JPG,38.4024177,141.4100838,-1.55,212.7600707
2024-05-22 14:59:38.781472,GOPR0488.JPG,38.4023959,141.4100659,-2.08,243.7379724
2024-05-22 14:59:55.733212,GOPR0489.JPG,38.4023901,141.4100509,-6.42,172.5586484
2024-05-22 15:00:01.868719,GOPR0490.JPG,38.4023733,141.4100537,-6.23,213.3157147
2024-05-22 15:00:06.812326,GOPR0491.JPG,38.4023547,141.4100381,-5.05,198.9393819
2024-05-22 15:00:10.870394,GOPR0492.JPG,38.4023378,141.4100307,-5.19,208.8933842
2024-05-22 15:00:14.789159,GOPR0493.JPG,38.4023307,141.4100257,-5.44,309.767458
2024-05-22 15:00:18.708239,GOPR0494.JPG,38.4023367,141.4100165,-8.06,289.2445129
2024-05-22 15:00:25.746531,GOPR0495.JPG,38.4023396,141.4100059,-7.2,15.46850509
2024-05-22 15:00:32.740304,GOPR0496.JPG,38.4023716,141.4100172,-7.01,24.01236553
2024-05-22 15:00:37.805817,GOPR0497.JPG,38.4023957,141.4100309,-6.79,13.74667155
2024-05-22 15:00:41.737715,GOPR0498.JPG,38.4024146,141.4100368,-8.09,4.649287656
2024-05-22 15:00:45.737022,GOPR0499.JPG,38.4024252,141.4100379,-8.69,229.9049332
2024-05-22 15:00:49.764015,GOPR0500.JPG,38.4024188,141.4100282,-10.41,254.7069075
2024-05-22 15:00:56.862032,GOPR0501.JPG,38.4024116,141.4099946,-10.86,141.6267393
2024-05-22 15:01:00.780767,GOPR0502.JPG,38.402402,141.4100043,-9.87,183.0049541
2024-05-22 15:01:05.803726,GOPR0503.JPG,38.4023811,141.4100029,-10.5,205.4053903
2024-05-22 15:01:09.758102,GOPR0504.JPG,38.4023646,141.4099929,-8.49,203.1631952
2024-05-22 15:01:13.777810,GOPR0505.JPG,38.4023461,141.4099828,-7.78,190.3623898
2024-05-22 15:01:17.882262,GOPR0506.JPG,38.4023371,141.4099807,-7.61,90.51125675
2024-05-22 15:01:21.819304,GOPR0507.JPG,38.402337,141.409995,-8.68,90
