2024-05-25 13:49:03.309508,GOPR0509.JPG,38.3994526,141.410391,-6.34
2024-05-25 13:49:07.374911,GOPR0510.JPG,38.3994705,141.4103959,-7.29
2024-05-25 13:49:10.363241,GOPR0511.JPG,38.399489,141.4103916,-6.71
2024-05-25 13:49:14.323195,GOPR0512.JPG,38.3995092,141.4103838,-6.84
2024-05-25 13:49:17.321030,GOPR0513.JPG,38.3995247,141.4103825,-7.62
2024-05-25 13:49:21.336559,GOPR0514.JPG,38.3995447,141.4103788,-8.58
2024-05-25 13:49:24.353530,GOPR0515.JPG,38.3995613,141.4103778,-8.47
2024-05-25 13:49:28.345949,GOPR0516.JPG,38.3995807,141.4103738,-8.88
2024-05-25 13:49:31.345787,GOPR0517.JPG,38.3995965,141.4103724,-8.84
2024-05-25 13:49:35.353845,GOPR0518.JPG,38.3996172,141.4103708,-8.93
2024-05-25 13:49:38.346009,GOPR0519.JPG,38.3996313,141.4103688,-9.25
2024-05-25 13:49:42.344923,GOPR0520.JPG,38.3996523,141.4103666,-8.99
2024-05-25 13:49:45.352292,GOPR0521.JPG,38.3996693,141.4103677,-9.04
2024-05-25 13:49:49.347115,GOPR0522.JPG,38.3996831,141.4103691,-9.52
2024-05-25 13:49:52.354451,GOPR0523.JPG,38.3996836,141.4103791,-8.24
2024-05-25 13:49:57.362938,GOPR0524.JPG,38.3996802,141.4103899,-9.22
2024-05-25 13:50:01.411848,GOPR0525.JPG,38.3996564,141.410391,-9.95
2024-05-25 13:50:05.412046,GOPR0526.JPG,38.3996359,141.4103875,-10.27
2024-05-25 13:50:09.412311,GOPR0527.JPG,38.3996142,141.410384,-9.72
2024-05-25 13:50:12.424750,GOPR0528.JPG,38.3995986,141.4103874,-9.02
2024-05-25 13:50:16.325005,GOPR0529.JPG,38.3995792,141.4103904,-8.64
2024-05-25 13:50:20.732681,GOPR0530.JPG,38.3995577,141.4103918,-9.46
2024-05-25 13:50:24.348234,GOPR0531.JPG,38.3995363,141.4103929,-9.87
2024-05-25 13:50:27.344126,GOPR0532.JPG,38.3995208,141.4103939,-9.47
2024-05-25 13:50:30.348414,GOPR0533.JPG,38.3995057,141.4103938,-9.02
2024-05-25 13:50:33.338229,GOPR0534.JPG,38.3994896,141.4103955,-9.18
2024-05-25 13:50:38.114743,GOPR0535.JPG,38.3994625,141.4103974,-9.41
2024-05-25 13:50:41.327102,GOPR0536.JPG,38.3994569,141.4104015,-9.94
2024-05-25 13:50:45.367725,GOPR0537.JPG,38.399466,141.4104235,-9.78
2024-05-25 13:50:48.358551,GOPR0538.JPG,38.3994786,141.4104263,-9.82
2024-05-25 13:50:52.318265,GOPR0539.JPG,38.3994964,141.4104218,-9.98
2024-05-25 13:50:55.413904,GOPR0540.JPG,38.3995091,141.4104149,-9.51
2024-05-25 13:50:59.331109,GOPR0541.JPG,38.3995313,141.4104134,-9.73
2024-05-25 13:51:02.339926,GOPR0542.JPG,38.3995467,141.4104107,-10.46
2024-05-25 13:51:08.013548,GOPR0543.JPG,38.3995722,141.4104107,-11.41
2024-05-25 13:51:11.414569,GOPR0544.JPG,38.3995925,141.4104056,-11.13
2024-05-25 13:51:15.318321,GOPR0545.JPG,38.3996127,141.4104039,-10.86
2024-05-25 13:51:18.415743,GOPR0546.JPG,38.3996285,141.4104037,-11.02
2024-05-25 13:51:21.419892,GOPR0547.JPG,38.3996434,141.4104034,-11.19
2024-05-25 13:51:24.415119,GOPR0548.JPG,38.3996592,141.4104022,-11.31
2024-05-25 13:51:27.315307,GOPR0549.JPG,38.3996745,141.4104014,-11.05
2024-05-25 13:51:30.315316,GOPR0550.JPG,38.3996814,141.4104037,-10.65
2024-05-25 13:51:34.332452,GOPR0551.JPG,38.3996837,141.4104229,-10.29
2024-05-25 13:51:37.415688,GOPR0552.JPG,38.3996783,141.4104235,-11.25
2024-05-25 13:51:41.415770,GOPR0553.JPG,38.3996564,141.410423,-11.9
2024-05-25 13:51:44.416587,GOPR0554.JPG,38.3996419,141.4104244,-11.2
2024-05-25 13:51:48.416116,GOPR0555.JPG,38.3996197,141.4104236,-9.6
2024-05-25 13:51:52.330888,GOPR0556.JPG,38.399598,141.4104236,-8.61
2024-05-25 13:51:55.331263,GOPR0557.JPG,38.399583,141.4104261,-8.38
2024-05-25 13:51:59.317069,GOPR0558.JPG,38.3995615,141.4104247,-8.35
2024-05-25 13:52:02.331889,GOPR0559.JPG,38.3995453,141.4104249,-8.43
2024-05-25 13:52:06.320739,GOPR0560.JPG,38.399526,141.4104285,-8.12
2024-05-25 13:52:09.320884,GOPR0561.JPG,38.3995111,141.4104298,-8.21
2024-05-25 13:52:13.335247,GOPR0562.JPG,38.3994895,141.4104281,-8.44
2024-05-25 13:52:16.342360,GOPR0563.JPG,38.3994733,141.4104295,-8.57
2024-05-25 13:52:20.517534,GOPR0564.JPG,38.39947,141.4104399,-9.01
2024-05-25 13:52:23.331265,GOPR0565.JPG,38.399474,141.4104548,-8.57
2024-05-25 13:52:27.338790,GOPR0566.JPG,38.3994898,141.4104567,-8.9
2024-05-25 13:52:30.340879,GOPR0567.JPG,38.3995054,141.410454,-8.56
2024-05-25 13:52:34.422767,GOPR0568.JPG,38.3995256,141.4104484,-7.89
2024-05-25 13:52:37.331776,GOPR0569.JPG,38.3995407,141.4104477,-8.0
2024-05-25 13:52:41.423344,GOPR0570.JPG,38.3995619,141.4104443,-8.6
2024-05-25 13:52:44.332097,GOPR0571.JPG,38.3995769,141.4104437,-7.79
2024-05-25 13:52:48.341559,GOPR0572.JPG,38.3995985,141.4104425,-7.65
2024-05-25 13:52:51.498689,GOPR0573.JPG,38.3996134,141.4104414,-7.4
2024-05-25 13:52:55.319286,GOPR0574.JPG,38.3996343,141.4104388,-7.8
2024-05-25 13:52:58.324483,GOPR0575.JPG,38.3996499,141.4104378,-7.73
2024-05-25 13:53:02.322737,GOPR0576.JPG,38.3996708,141.4104364,-7.06
2024-05-25 13:53:05.322650,GOPR0577.JPG,38.3996811,141.4104351,-6.47
2024-05-25 13:53:09.419257,GOPR0578.JPG,38.3996804,141.4104532,-5.33
2024-05-25 13:53:13.720622,GOPR0579.JPG,38.3996742,141.4104546,-6.39
2024-05-25 13:53:17.563552,GOPR0580.JPG,38.399654,141.4104587,-7.38
2024-05-25 13:53:21.355513,GOPR0581.JPG,38.3996314,141.4104576,-6.61
2024-05-25 13:53:24.363903,GOPR0582.JPG,38.3996145,141.4104559,-5.89
2024-05-25 13:53:28.372404,GOPR0583.JPG,38.399594,141.4104563,-5.03
2024-05-25 13:53:40.349610,GOPR0584.JPG,38.3995322,141.4104624,-4.48
2024-05-25 13:53:43.346038,GOPR0585.JPG,38.399517,141.4104643,-4.3
2024-05-25 13:53:47.351980,GOPR0586.JPG,38.3994965,141.4104647,-4.05
2024-05-25 13:53:51.356413,GOPR0587.JPG,38.3994789,141.4104652,-3.99
2024-05-25 13:53:54.521189,GOPR0588.JPG,38.399479,141.4104743,-4.38
2024-05-25 13:54:00.374556,GOPR0589.JPG,38.3994917,141.410482,-4.19
2024-05-25 13:54:03.325236,GOPR0590.JPG,38.3995119,141.4104889,-4.23
2024-05-25 13:54:07.358342,GOPR0591.JPG,38.3995248,141.4104868,-5.19
2024-05-25 13:54:10.374825,GOPR0592.JPG,38.3995232,141.410471,-5.28
